226:6,5,6,1,7,3,6,4,6,9,5,3,9,4,6,7,2,5,9,9,8,8,1,5,7,3,9,9,8,7
227:9,6,8,6,2,9,1,5,9,3,4,2,4,2,5,1,8,2,7,4,2,6,7,9,6,9,9,7,6,3
228:2,9,3,2,4,2,2,3,5,2,7,1,6,3,2,8,2,1,5,2,5,3,4,7,8,1,2,5,6,6
229:9,7,4,4,1,2,7,1,6,4,1,6,6,5,6,2,4,6,9,9,8,3,7,8,9,8,1,7,5,4
230:8,1,5,9,8,3,5,9,7,3,2,7,7,1,9,6,9,2,2,5,4,7,8,1,5,8,5,2,3,5
231:4,5,1,2,1,5,5,1,9,4,6,3,4,9,1,5,9,8,2,4,3,2,5,8,4,7,1,5,1,3
232:5,1,7,3,5,7,3,5,1,3,4,8,6,3,9,2,1,1,6,9,6,2,5,8,4,1,5,7,4,8
233:3,5,9,8,3,6,8,9,5,9,7,6,8,2,2,2,5,4,4,9,3,5,1,1,7,7,2,8,4,6
234:8,9,1,6,2,4,8,6,2,4,7,8,8,1,1,2,4,2,9,3,6,3,4,2,7,6,6,8,3,2
235:5,8,8,6,2,4,4,9,8,8,4,4,9,2,2,3,4,6,4,9,1,4,1,4,5,9,9,2,9,6
236:2,6,7,8,1,6,5,4,4,6,9,3,5,6,6,7,1,3,9,8,1,9,2,8,1,2,7,9,2,4
237:8,6,5,7,3,7,5,8,4,7,5,6,8,5,8,5,2,6,5,1,4,6,1,2,1,1,7,4,4,7
238:1,9,8,6,5,2,2,9,1,3,6,9,6,8,4,7,9,2,9,7,9,3,7,4,8,2,8,7,1,4
239:9,2,5,8,5,9,3,3,6,1,5,9,9,9,9,8,8,6,6,8,2,6,4,8,4,1,9,9,4,6
240:2,8,9,2,3,2,4,2,5,7,4,8,6,7,9,6,1,3,6,9,3,5,8,4,5,8,5,7,9,7
241:5,9,3,6,1,3,8,2,2,6,4,7,7,5,9,2,6,2,6,1,3,7,1,7,1,3,6,2,9,8
242:5,1,9,5,1,5,2,2,2,1,2,3,9,1,6,6,8,7,1,8,6,2,1,5,5,7,6,7,9,8
243:1,2,6,4,9,4,4,6,8,2,6,5,5,5,4,7,1,8,3,9,8,5,9,6,6,2,4,9,8,6
244:8,3,9,1,4,6,6,2,8,3,2,4,6,7,4,6,5,5,2,5,8,7,1,7,1,1,4,6,4,5
245:5,8,8,8,4,3,9,4,3,6,4,9,3,2,5,9,3,4,2,3,8,6,2,8,9,2,5,5,6,5
246:4,3,3,8,7,5,5,3,6,2,4,8,4,6,3,6,3,5,9,9,1,2,7,2,9,1,5,5,2,3
247:8,3,5,2,5,3,4,8,1,4,2,5,1,7,8,9,9,9,7,3,6,7,9,1,6,2,8,2,2,6
248:1,8,7,7,4,5,1,3,9,2,9,7,8,5,8,9,5,1,1,1,1,2,1,4,1,4,6,2,4,4
249:3,9,5,5,5,1,4,7,5,7,5,9,7,3,2,8,5,6,7,7,5,4,2,1,3,5,8,7,6,3
250:2,3,8,7,1,9,6,7,7,6,2,5,9,3,7,1,8,3,4,8,8,8,3,3,9,3,8,7,6,2
251:3,5,3,7,4,4,6,2,4,4,2,9,4,7,8,9,6,7,1,8,6,8,3,2,6,2,7,3,6,1
252:9,3,9,2,4,8,6,5,8,3,4,9,8,5,9,7,6,4,7,4,2,5,3,5,6,5,2,7,4,9
253:5,1,3,7,3,1,3,3,6,4,9,9,7,9,2,6,8,4,8,3,3,7,4,2,2,8,8,8,2,2
254:2,5,5,7,3,6,7,5,8,4,4,8,1,1,9,5,6,1,3,2,4,8,2,9,2,4,5,5,9,6
255:7,1,7,3,7,7,6,2,8,6,6,9,9,4,7,1,5,6,8,9,8,7,1,2,5,3,9,3,5,5
256:1,3,2,5,9,8,3,4,4,2,8,7,1,1,9,1,3,3,8,7,1,8,4,1,5,6,1,9,3,2
257:8,7,4,4,6,3,6,6,7,2,8,2,1,9,3,7,9,7,3,3,4,9,8,6,2,1,5,7,3,4
258:4,5,1,2,1,5,5,1,8,4,6,3,4,9,1,5,9,8,2,4,3,2,5,8,4,7,1,5,1,3
259:3,5,5,9,6,9,3,1,2,7,3,3,1,4,3,2,2,8,5,9,7,6,1,3,4,6,6,7,3,8
260:7,1,9,6,3,5,7,1,4,3,5,5,9,2,3,1,8,7,2,5,3,1,5,5,6,1,2,7,8,5
261:9,1,5,3,7,2,9,5,2,4,5,2,6,7,9,1,8,7,9,1,7,4,4,9,5,4,6,1,9,4
262:4,2,9,4,8,3,2,2,6,5,1,3,9,6,7,1,7,9,9,3,4,6,1,1,1,8,7,3,1,8
263:1,8,6,3,3,4,3,1,9,6,6,5,7,1,1,4,2,8,4,3,9,6,8,1,7,6,2,5,8,7
264:3,8,9,7,5,1,2,8,8,9,1,1,8,5,5,2,6,3,4,7,7,7,6,8,6,4,2,4,5,5
265:2,4,6,3,9,6,6,6,6,9,4,9,3,3,8,7,5,8,8,5,7,9,3,8,4,2,6,9,1,8
266:4,9,9,8,4,3,5,4,9,3,4,2,1,8,1,3,5,3,5,2,3,1,3,2,4,7,5,5,7,4
267:9,4,5,7,1,8,2,4,5,9,2,6,4,4,9,2,5,6,6,6,4,2,2,1,6,7,4,5,5,4
268:8,1,7,5,4,9,5,9,4,9,2,6,9,6,7,8,1,3,2,2,6,8,3,5,8,4,1,8,1,6
269:7,9,2,1,2,5,2,9,5,4,1,7,1,1,8,9,6,8,1,4,9,8,1,9,9,6,4,7,3,8
270:7,3,3,2,4,8,2,2,8,9,3,5,9,5,5,2,7,9,8,4,7,7,8,2,7,4,2,6,3,1
271:1,9,8,6,7,6,1,3,1,4,5,8,7,6,1,8,3,5,9,9,4,3,1,9,2,9,4,2,6,7
272:2,7,5,8,2,9,5,4,4,5,5,5,1,8,4,8,3,7,4,7,6,1,6,6,2,2,2,4,9,3
273:5,5,7,5,7,9,4,9,2,6,2,3,4,5,2,5,7,1,5,7,2,5,1,3,3,5,4,4,4,2
274:6,7,8,2,2,1,6,5,2,3,3,7,7,8,9,1,4,6,3,1,7,1,5,3,5,4,5,1,7,8
275:8,2,8,5,7,1,9,6,4,7,4,2,1,5,7,3,4,9,4,1,3,1,2,1,5,7,2,2,9,5
276:8,9,5,4,6,7,3,6,8,4,4,3,7,7,9,8,2,6,6,6,7,6,5,7,9,1,1,4,5,6
277:7,4,2,3,2,5,1,1,2,1,6,5,5,7,5,9,4,6,8,5,3,6,7,1,7,7,1,8,8,5
278:1,8,2,2,7,3,6,1,4,7,3,2,7,6,4,3,6,4,1,6,2,5,8,2,1,2,7,8,3,9
279:6,3,8,9,5,5,2,5,1,2,2,9,2,1,5,1,7,5,1,9,9,3,1,2,7,4,9,3,5,5
280:5,2,6,2,9,6,8,8,2,5,5,8,1,1,6,8,9,6,5,6,3,9,8,9,8,3,3,6,3,3
281:7,2,4,7,9,1,6,7,8,6,7,4,7,8,9,7,7,6,1,1,5,6,4,6,8,2,6,8,4,5
282:2,9,1,4,3,3,3,5,8,5,4,5,5,4,8,3,7,9,7,5,6,7,8,7,8,2,7,1,9,5
283:9,2,8,8,9,3,6,2,4,2,2,7,1,2,5,8,9,3,9,5,8,7,1,6,8,9,4,7,1,7
284:2,6,7,8,1,6,5,4,4,6,9,7,5,6,6,7,1,3,9,8,1,9,2,8,1,2,7,9,2,4
285:9,3,4,7,9,4,2,6,4,1,1,8,9,4,9,4,5,6,5,9,7,2,9,8,4,4,2,8,9,9
286:5,5,1,8,3,9,9,5,5,5,6,8,3,1,5,3,6,6,5,1,5,7,4,6,1,8,5,1,5,9
287:8,2,8,5,7,1,9,6,4,7,4,2,1,5,7,3,4,9,4,1,3,1,2,1,5,7,2,2,9,8
288:4,1,9,4,6,6,5,1,1,1,5,5,4,5,3,7,9,9,4,9,3,9,1,2,7,4,9,1,4,2
289:2,3,5,7,2,9,8,7,3,7,7,4,1,8,2,8,7,5,8,8,7,4,7,1,2,6,1,9,2,8
290:7,1,7,3,6,9,8,3,7,9,7,1,9,7,5,6,6,9,7,9,2,3,4,1,8,8,5,8,6,1
291:3,6,9,4,6,7,7,1,9,9,6,6,3,2,9,7,1,4,9,4,4,1,9,1,9,9,4,7,6,5
292:3,9,9,1,4,6,6,8,2,9,4,8,1,8,8,1,7,5,7,6,3,1,2,6,6,1,6,2,5,7
293:2,4,5,7,6,9,5,8,9,9,9,5,8,2,6,4,6,9,3,7,8,9,1,3,3,6,7,7,4,3
294:8,1,4,5,5,6,3,1,9,5,2,3,7,6,2,3,7,1,9,6,5,2,2,5,9,2,6,1,4,9
295:8,9,2,4,3,2,8,6,1,9,4,1,2,5,3,5,2,4,9,4,9,1,8,7,3,8,5,7,9,1
296:9,5,3,3,6,5,4,6,8,5,2,9,8,7,4,8,5,7,4,5,8,1,9,4,4,5,8,2,2,5
297:1,2,1,6,7,5,3,6,3,4,2,5,7,5,2,5,8,7,5,6,9,1,6,2,1,9,1,7,7,5
298:9,8,2,1,9,4,6,8,6,8,3,8,8,2,8,4,7,3,4,6,3,5,5,6,7,8,5,8,3,9
299:1,8,2,2,7,3,6,1,4,7,3,2,7,6,4,3,6,4,1,6,2,5,8,2,1,2,7,8,3,3
300:2,5,3,5,9,9,3,1,7,5,5,4,6,8,7,7,1,8,2,5,2,1,1,6,8,6,4,9,1,2
301:2,4,1,1,9,7,4,1,9,6,7,6,9,8,1,7,1,7,6,3,6,5,7,9,7,2,9,7,7,2
302:3,9,4,9,7,3,4,2,6,8,3,5,5,3,4,4,7,1,5,8,2,7,4,5,7,6,5,1,7,4
303:9,2,6,4,2,6,5,8,4,2,6,3,4,4,1,9,4,3,2,8,4,8,8,7,9,6,1,6,9,1
304:8,4,4,9,8,3,1,8,5,1,3,1,2,1,4,7,9,9,7,2,7,2,4,8,1,8,2,2,9,4
305:4,9,9,5,8,8,2,5,1,1,9,3,9,6,7,3,4,8,4,9,2,6,4,3,5,4,1,8,7,1
306:6,4,6,6,4,9,5,7,5,3,1,7,3,2,7,9,4,6,9,1,6,9,8,1,8,1,6,5,7,7
307:3,3,1,5,1,5,1,4,7,5,8,3,1,9,5,4,1,5,5,2,7,2,9,1,9,3,6,5,3,3
308:7,8,4,8,8,4,8,4,8,4,3,1,8,1,2,4,2,6,1,7,2,6,9,9,4,8,1,8,9,7
309:6,8,1,5,3,7,2,1,5,3,4,1,9,3,2,6,6,6,8,1,7,6,9,1,3,9,4,6,3,3
310:8,8,6,5,3,8,2,7,3,4,2,6,7,6,8,3,8,7,9,5,7,5,6,4,8,7,5,1,3,9
311:2,9,3,6,7,3,7,3,7,4,2,2,4,6,1,1,7,1,5,4,3,9,5,6,9,7,9,9,1,9
312:7,1,4,5,5,3,6,4,3,3,3,6,2,6,7,4,7,9,6,7,4,7,5,6,7,1,5,5,6,9
313:9,7,4,5,2,9,6,3,6,2,4,5,8,5,5,4,3,8,2,6,4,7,1,6,8,9,4,5,7,7
314:5,3,1,4,5,7,4,2,9,9,6,1,3,9,3,2,3,7,6,9,8,1,5,6,9,2,9,6,5,8
315:2,1,3,5,1,7,7,7,6,6,1,1,3,6,1,6,5,9,7,2,9,7,1,2,8,3,8,1,9,5
316:2,6,9,5,4,6,8,7,9,3,6,9,9,5,9,8,6,6,8,8,9,5,8,1,7,4,1,8,8,7
317:7,4,2,1,1,4,4,4,3,2,3,8,2,5,6,3,5,2,7,2,9,6,3,8,2,6,7,1,9,3
318:9,3,8,5,8,7,5,6,9,4,4,2,4,3,7,7,8,6,7,6,3,4,8,4,1,3,7,9,6,3
319:2,9,9,3,8,3,2,9,6,7,4,6,4,3,4,9,4,3,2,5,9,5,3,1,5,8,1,2,2,2
320:3,2,9,1,6,3,5,7,6,4,7,7,6,4,7,4,9,5,1,7,2,7,3,9,1,1,5,3,4,5
321:7,8,4,8,8,4,8,4,8,4,3,1,8,1,2,4,2,6,1,7,2,6,9,9,4,8,1,8,9,1
322:1,5,5,5,1,4,5,6,1,4,2,8,2,7,3,4,4,4,2,1,1,3,5,5,4,7,4,5,8,2
323:5,2,6,3,5,9,2,8,4,4,9,8,5,5,8,8,2,4,9,3,5,8,1,8,5,1,3,3,8,1
324:9,7,4,4,1,2,7,1,6,4,1,6,6,5,6,2,4,6,9,9,8,3,7,8,9,8,1,7,5,4
325:4,7,1,2,4,5,5,3,6,1,3,3,9,3,6,5,9,2,3,5,9,3,9,6,8,5,7,7,1,4
326:8,8,8,8,8,8,6,3,4,1,3,9,3,2,3,5,8,2,9,4,3,6,2,7,8,5,9,9,2,5
327:2,8,9,4,1,6,5,7,5,7,8,4,4,5,5,5,1,4,8,5,5,9,6,4,6,3,2,6,2,2
328:7,8,7,4,2,9,7,6,8,8,5,4,2,9,7,4,7,8,2,9,5,7,1,9,4,5,2,7,2,9
329:4,2,1,1,4,2,8,7,9,9,5,4,7,4,1,8,9,9,8,9,1,8,6,4,9,9,8,2,7,4
330:1,6,3,5,3,1,9,7,4,9,6,5,3,9,1,4,2,3,5,6,6,3,4,3,2,5,6,3,8,4
331:8,6,6,8,7,5,4,8,8,6,5,8,5,3,6,7,6,6,3,9,2,8,7,4,6,5,7,9,7,5
332:8,3,9,7,1,8,7,6,5,4,7,2,5,5,8,7,4,2,1,2,3,2,2,5,4,4,5,1,1,1
333:2,6,5,3,5,5,7,6,4,6,2,6,6,8,5,7,8,1,3,9,3,9,7,2,2,5,1,8,2,5
334:1,1,5,8,1,4,2,7,6,8,7,7,8,2,5,9,9,7,9,7,3,5,5,5,6,5,1,2,8,6
335:8,7,6,3,1,9,5,9,6,4,5,5,6,8,6,9,3,9,1,1,8,8,6,8,1,8,7,8,3,1
336:4,8,9,2,4,5,3,1,2,6,4,2,8,5,4,1,2,6,3,9,8,6,9,8,4,9,8,3,5,7
337:8,8,6,5,3,8,2,7,3,4,2,6,1,6,8,3,8,7,9,5,7,5,6,4,8,7,5,1,3,8
338:2,5,8,5,1,4,7,8,2,5,4,4,8,6,6,7,6,6,9,2,3,2,1,1,2,2,9,4,3,5
339:3,8,9,7,5,1,2,8,8,9,1,1,8,5,5,2,6,3,4,7,7,7,6,8,6,4,2,2,5,2
340:9,9,6,1,8,7,9,9,7,9,5,7,4,4,4,8,3,4,9,3,2,7,5,3,4,8,4,8,6,2
341:5,2,3,9,7,3,2,6,1,9,8,4,2,8,5,7,5,5,2,1,6,1,4,7,9,3,9,3,4,7
342:4,1,5,1,7,5,3,9,3,3,4,5,3,4,1,3,9,8,9,2,3,8,7,3,1,8,5,5,5,4
343:7,6,2,8,1,4,8,8,4,3,4,1,9,3,3,2,5,4,7,7,2,6,1,7,3,2,1,4,1,2
344:8,4,5,3,2,4,2,4,3,6,7,4,6,2,7,3,4,7,7,8,5,7,3,5,2,2,9,7,3,3
345:8,7,6,3,7,9,3,7,9,8,3,9,6,8,4,2,8,8,3,6,1,4,4,2,4,7,3,5,5,2
346:7,2,5,1,6,3,4,7,5,5,7,3,2,5,5,2,4,3,6,4,8,5,2,8,6,6,8,4,8,3
347:1,8,2,2,7,3,6,1,4,7,3,2,7,6,4,3,6,4,1,6,2,5,8,2,1,2,7,8,7,3
348:5,3,6,5,8,1,6,4,9,2,3,4,6,8,6,2,3,1,8,5,3,9,3,7,3,9,6,4,8,7
349:7,1,9,6,3,5,7,1,4,3,5,5,9,2,3,7,8,7,2,5,3,1,5,5,6,1,2,7,8,9
350:7,1,9,6,3,5,7,1,4,3,5,5,9,2,3,1,8,7,2,5,3,1,5,5,6,1,2,7,8,9
351:1,8,4,6,5,4,2,1,2,8,6,7,3,6,1,9,1,3,6,6,5,1,2,4,1,2,7,7,2,6
352:6,1,9,4,9,1,1,4,1,8,3,6,8,3,9,5,1,9,8,2,1,1,8,5,7,4,2,8,4,7
353:1,3,7,7,6,1,4,8,5,7,1,1,9,8,6,6,6,9,6,1,5,2,5,5,1,8,1,3,8,6
354:8,7,4,4,6,3,6,6,7,2,8,2,1,9,3,7,1,7,3,3,4,9,8,6,2,1,5,7,3,4
355:6,6,7,9,3,1,4,5,9,7,5,7,2,5,8,7,6,3,1,3,7,4,5,6,3,3,7,4,7,4
356:5,6,2,1,9,4,6,3,4,9,6,4,7,4,9,5,2,5,2,7,7,5,3,6,3,7,9,2,2,7
357:4,4,9,6,7,1,8,4,6,5,8,8,1,3,3,4,9,4,4,1,3,3,7,4,5,3,1,8,7,4
358:4,8,9,2,4,5,3,1,2,6,4,2,8,5,4,1,2,6,3,9,8,6,9,8,4,9,8,3,5,2
359:7,7,4,6,2,6,8,4,5,2,7,9,2,8,3,5,6,3,1,4,6,4,4,8,7,1,3,2,4,8
360:8,1,7,7,5,6,6,2,9,4,6,6,6,4,8,4,8,4,1,9,9,7,4,2,2,2,1,9,9,7
361:2,8,9,4,1,6,5,7,5,7,8,4,4,5,5,5,1,4,8,5,5,4,6,4,6,3,2,6,2,2
362:2,1,3,4,2,1,6,3,8,6,9,3,5,7,5,6,2,8,7,4,8,4,7,4,4,8,2,5,1,6
363:3,2,9,1,6,3,5,7,6,4,7,7,6,4,7,4,9,5,1,7,2,7,3,9,1,1,5,3,4,8
364:2,3,1,5,1,9,5,4,6,3,5,3,1,9,7,7,7,2,3,1,7,3,9,7,9,5,4,7,4,4
365:3,8,9,7,5,1,2,8,8,9,1,1,8,5,5,2,6,3,4,7,7,7,6,8,6,4,2,4,5,2
366:8,1,5,9,8,3,5,9,7,3,2,7,7,1,9,6,9,2,2,5,4,7,8,1,5,8,5,2,3,5
367:2,8,2,8,9,6,4,4,9,7,6,9,1,3,3,7,1,3,3,7,7,5,3,9,9,7,9,1,6,7
368:8,3,8,5,2,6,1,7,5,1,5,3,7,1,3,5,1,3,9,6,2,8,9,3,3,7,9,9,2,1
369:6,7,9,8,6,5,5,6,1,3,2,8,3,3,4,6,8,5,2,3,7,9,9,3,1,2,1,7,3,4
370:9,8,8,8,9,3,6,2,4,2,2,7,1,2,5,8,9,3,9,5,8,7,1,6,8,9,4,7,1,5
371:4,8,1,9,1,5,3,2,6,6,5,8,7,9,4,7,9,6,9,4,7,6,5,9,8,8,7,8,7,4
372:5,1,9,5,1,5,2,2,2,1,2,3,9,1,6,6,8,7,1,8,6,2,1,5,5,7,6,7,9,1
373:6,4,4,4,1,4,7,4,3,3,6,7,2,2,8,3,1,6,3,9,8,5,7,3,9,2,2,5,4,6
374:7,9,6,6,7,5,4,6,4,2,3,8,2,3,2,9,6,8,5,2,9,9,3,9,3,3,3,1,9,7
375:9,1,6,2,8,8,7,7,5,8,6,7,9,2,3,3,5,5,3,7,7,8,4,2,5,9,7,2,9,1
376:4,4,8,3,2,6,4,6,1,1,4,8,3,6,2,3,1,1,8,3,9,3,7,8,7,5,4,9,2,3
377:3,9,1,4,4,3,1,1,3,4,5,9,3,9,9,5,2,8,5,7,1,8,5,8,4,4,1,5,3,5
378:5,1,7,3,5,7,3,5,1,3,4,8,6,3,9,2,1,1,6,9,6,2,5,8,4,1,5,7,4,4
379:6,2,1,9,4,7,1,7,6,5,5,3,6,3,5,9,6,1,5,7,2,3,1,7,1,3,7,7,7,1
380:8,1,5,9,8,3,5,9,7,3,2,7,7,1,9,6,9,2,2,5,4,7,8,1,5,8,5,2,3,5
381:9,7,6,1,1,7,3,2,3,2,9,7,4,5,9,8,1,9,9,8,3,6,9,3,8,4,7,8,7,3
382:3,7,2,5,7,4,7,2,2,9,3,1,9,4,7,2,7,3,5,8,9,8,5,3,1,5,5,4,8,2
383:5,8,8,4,1,9,8,7,7,6,9,5,3,6,8,6,5,2,9,3,9,6,3,7,3,6,2,4,2,8
384:7,7,8,6,4,4,8,2,1,9,4,8,6,6,8,5,8,5,4,9,5,2,3,2,2,8,9,6,8,8
385:7,2,4,8,2,5,5,7,8,9,5,9,4,9,2,7,8,9,1,1,2,8,7,1,6,1,2,3,9,9
386:9,4,8,1,4,2,5,3,2,5,9,9,5,9,4,8,8,6,4,1,2,3,7,5,1,5,6,3,8,8
387:7,7,7,9,7,5,9,6,7,6,5,9,4,2,4,4,7,2,3,2,7,5,9,1,8,8,1,1,5,2
388:4,2,4,7,4,4,2,9,4,2,2,7,5,7,2,4,2,1,6,4,6,9,8,1,7,4,1,5,4,9
389:5,1,9,5,1,5,2,2,2,1,2,3,9,1,6,6,8,7,1,2,6,2,1,5,5,7,6,7,9,1
390:2,8,2,1,7,3,5,5,5,1,5,5,8,8,8,6,4,5,9,7,9,3,1,6,1,8,8,2,6,8
391:7,6,3,4,7,1,5,2,8,3,6,2,5,2,1,4,4,3,1,8,8,9,4,4,6,5,4,9,8,9
392:7,2,7,6,9,6,3,1,2,5,5,3,9,9,6,3,8,9,9,5,7,4,4,5,4,6,9,6,8,5
393:2,6,5,3,5,5,7,4,4,6,2,6,6,8,5,7,8,1,3,9,3,9,7,2,2,5,1,8,2,5
394:6,8,6,2,7,1,9,7,3,2,7,5,3,1,9,9,6,2,7,2,7,1,1,4,3,8,3,6,2,2
395:7,4,3,6,6,5,7,1,4,6,2,7,4,6,6,4,5,6,1,9,5,1,9,8,4,9,3,7,7,9
396:8,4,4,1,8,4,9,3,3,1,8,8,5,1,1,6,3,4,1,4,4,6,1,8,8,9,7,2,1,2
397:2,6,7,8,1,6,5,4,4,6,9,7,5,6,6,7,1,3,9,8,1,9,2,8,1,2,7,9,2,4
398:8,1,4,7,2,7,5,3,4,7,1,7,1,3,2,2,2,4,1,9,8,6,2,9,2,4,9,5,1,4
399:1,7,1,8,7,5,1,5,2,9,5,7,3,2,4,2,3,5,6,3,2,4,6,3,3,3,5,5,2,6
400:2,4,2,5,2,9,3,4,6,4,2,3,3,2,7,4,8,6,6,7,8,5,4,2,9,3,9,7,9,3
401:1,3,5,4,3,4,8,8,6,3,3,2,6,1,7,3,5,8,7,2,1,3,5,4,7,6,6,6,1,6
402:1,4,8,6,7,2,5,5,4,3,3,1,7,3,5,1,5,9,1,2,3,7,4,6,4,4,3,6,4,6
403:5,1,6,3,5,7,3,5,1,3,4,8,6,3,9,2,1,1,6,9,6,2,5,8,4,1,5,7,4,4
404:8,9,8,9,8,9,6,9,4,5,3,4,6,8,2,8,9,1,5,4,6,4,7,3,9,2,5,3,1,9
405:9,1,8,1,9,8,2,9,2,8,2,7,2,3,8,9,4,6,9,6,8,1,5,8,8,6,5,5,1,6
406:7,6,6,9,7,2,5,8,3,6,5,6,7,9,4,9,6,2,4,6,8,9,9,1,5,8,8,1,2,3
407:7,4,4,4,4,8,9,6,4,1,3,5,4,9,3,6,9,1,3,2,5,7,5,1,5,8,6,1,6,2
408:6,4,6,6,4,9,5,7,5,3,1,7,3,3,7,9,4,6,9,1,6,9,8,1,8,1,6,5,7,9
409:9,1,8,1,9,8,2,9,2,8,2,7,2,3,8,9,4,6,9,6,8,1,5,8,8,6,5,5,1,1
410:2,4,2,1,7,3,5,5,5,1,5,5,8,8,8,6,4,5,9,7,9,3,1,6,1,8,8,2,6,3
411:8,5,1,6,7,3,2,5,1,3,4,6,3,1,8,9,3,8,1,3,9,4,2,9,9,1,4,1,8,3
412:8,8,6,5,3,8,2,7,3,4,2,6,1,6,8,3,8,7,9,5,7,5,6,4,8,7,5,1,3,9
413:7,1,5,5,2,5,8,1,3,1,7,9,9,2,4,2,2,4,1,3,3,7,8,5,8,9,6,9,4,4
414:4,2,9,4,8,3,2,2,6,5,1,3,9,6,7,1,7,9,9,3,4,6,1,1,1,8,7,3,1,9
415:9,3,7,4,3,2,7,1,8,8,4,7,8,7,4,2,1,5,1,5,7,5,4,7,6,3,1,8,6,1
416:9,8,2,1,9,4,6,8,6,8,3,8,8,2,8,4,7,3,4,6,3,5,5,6,7,8,5,8,3,9
417:7,8,8,8,8,9,1,8,2,9,5,9,1,7,9,3,5,9,3,5,3,4,8,6,9,8,6,6,6,1
418:3,5,4,2,5,1,3,3,3,7,2,7,6,3,7,9,5,2,6,9,4,7,8,3,3,9,6,6,8,6
419:8,1,1,5,7,5,1,4,6,6,4,6,2,3,4,3,1,9,2,6,4,2,9,2,7,8,9,7,4,3
420:8,3,9,7,1,8,7,6,5,4,7,2,5,5,8,7,4,2,1,2,3,2,2,5,4,4,5,1,1,2
421:8,2,1,4,2,9,2,9,4,6,1,8,8,3,1,9,7,9,2,5,2,7,3,4,3,3,3,4,1,5
422:9,8,8,8,9,3,6,2,4,2,2,7,1,2,5,8,9,3,9,5,8,7,1,6,8,9,4,7,1,7
423:7,4,4,4,4,8,9,6,4,1,3,5,4,9,3,6,9,1,3,2,5,7,5,1,5,8,6,1,6,9
424:7,1,4,5,2,5,8,1,3,1,7,9,9,2,4,2,2,4,1,3,3,7,8,5,8,9,6,9,4,9
425:1,5,8,8,7,3,3,9,9,8,4,2,9,4,5,2,3,8,9,1,3,9,4,7,2,7,3,3,5,1
426:5,3,3,5,6,1,9,4,8,2,4,1,3,5,6,5,3,8,7,7,4,1,7,7,7,6,7,6,2,8
427:1,1,5,8,1,4,2,7,6,8,7,7,8,2,5,9,9,7,9,7,3,5,5,5,6,5,1,3,8,5
428:9,2,5,9,8,6,4,2,4,6,6,4,5,7,5,3,1,6,9,4,5,6,5,7,6,2,2,6,6,2
429:8,9,2,7,6,3,8,2,1,4,6,9,5,1,5,5,9,8,4,3,8,2,8,9,6,7,9,5,7,6
430:7,2,9,9,6,7,8,4,8,8,8,1,4,7,6,9,1,9,1,8,9,1,4,1,2,4,4,3,3,5
431:6,3,6,8,6,8,3,2,6,9,7,5,6,3,8,9,5,4,2,9,3,6,6,5,1,4,2,6,8,6
432:7,1,7,3,6,9,8,3,7,9,7,1,9,7,5,6,6,9,7,9,2,3,4,1,8,8,5,8,6,6
433:9,3,9,2,4,8,6,5,8,3,4,9,8,5,9,7,6,4,7,4,2,5,3,5,6,5,2,7,4,5
434:5,8,9,9,6,6,3,4,5,3,7,8,4,9,9,8,3,7,9,4,2,9,4,2,5,2,8,3,2,5
435:2,2,3,2,8,6,5,4,4,5,1,7,5,4,6,1,5,5,6,7,5,3,7,3,1,6,1,5,9,2
436:7,3,4,1,1,6,1,5,6,9,5,5,6,9,6,1,2,7,8,2,4,9,9,6,5,9,8,4,1,6
437:5,3,6,9,5,8,5,4,9,4,6,4,9,3,6,3,8,2,6,3,4,3,9,6,2,5,8,2,3,9
438:4,6,6,1,4,6,8,8,8,7,7,7,2,6,1,1,1,4,7,8,4,4,7,5,9,7,2,1,7,4
439:2,5,8,9,6,2,4,2,4,9,2,6,6,3,7,7,2,6,9,5,3,6,8,3,7,7,2,8,4,2
440:1,6,4,2,2,6,1,6,8,6,9,5,4,7,8,4,3,5,6,4,4,3,5,5,8,1,5,5,7,3
441:3,1,5,9,5,9,6,2,6,4,5,7,7,7,3,3,3,8,5,7,6,2,1,1,6,3,1,3,4,6
442:1,9,8,6,7,1,7,8,1,5,2,8,5,4,3,8,9,4,8,6,1,6,7,6,7,4,1,7,6,3
443:2,9,3,6,7,3,7,3,7,4,2,2,4,6,1,1,7,1,5,4,3,9,5,6,9,7,9,9,1,5
444:4,8,2,2,6,7,2,3,2,9,3,6,9,2,2,5,8,8,1,8,9,9,5,1,3,6,1,9,9,5
445:4,9,8,1,4,2,8,7,1,9,9,8,1,4,4,9,6,6,1,7,1,3,6,4,1,3,9,3,7,3
446:4,3,9,2,6,2,5,8,5,5,4,3,6,5,9,6,4,7,9,8,4,1,1,8,2,5,5,4,8,5
447:4,5,9,2,8,3,4,6,6,3,3,5,7,1,6,3,8,4,7,7,2,8,3,7,6,5,6,6,6,3
448:9,7,6,2,4,3,3,2,5,8,4,6,6,9,1,1,2,7,7,5,8,7,5,5,1,7,9,6,8,4
449:4,7,6,6,6,6,1,2,9,4,4,5,4,8,9,6,7,3,3,7,2,2,3,9,5,6,2,9,8,7
450:2,3,7,4,8,7,8,9,3,2,5,7,4,4,8,6,3,2,8,2,4,8,6,8,2,6,4,8,8,5
