54,95,92
90,83,78
22,42,56
76,28,14
84,14,77
84,26,45
66,91,59
11,79,57
35,15,64
34,56,40
97,34,39
60,30,35
85,17,46
84,82,71
25,70,34
65,98,72
35,29,31
48,83,42
44,60,58
22,66,89
82,59,73
46,87,40
43,90,59
64,24,81
96,13,50
48,83,42
44,60,58
95,97,63
82,14,86
14,86,16
63,35,77
96,87,61
17,55,39
97,34,39
65,98,72
63,92,13
25,70,34
72,72,10
36,35,84
13,34,90
27,43,56
36,29,80
48,83,42
60,30,35
17,55,39
25,41,93
11,92,45
33,77,52
28,46,23
26,41,32
76,18,88
85,44,17
63,35,77
28,46,23
43,33,52
49,29,58
48,83,42
54,95,92
67,44,49
81,81,31
13,46,88
17,55,39
54,95,92
67,69,60
91,46,55
79,26,87
24,26,68
48,39,34
66,55,45
73,41,63
97,34,39
48,39,34
65,98,72
64,89,83
96,58,21
97,34,39
60,30,35
25,67,72
47,14,77
99,45,46
99,45,10
65,42,37
17,55,39
54,95,92
84,82,71
15,35,24
36,29,80
46,25,80
29,34,58
81,99,10
90,83,78
36,73,44
23,41,13
32,58,30
11,79,57
97,34,39
36,73,44
25,41,13
23,45,92
51,55,98
60,30,35
46,58,42
45,69,62
67,76,51
47,44,61
36,35,84
66,91,59
33,77,52
73,14,99
63,47,93
99,45,10
63,35,77
32,58,30
91,46,17
99,77,84
12,50,60
28,46,23
85,44,17
44,85,93
14,48,94
78,35,71
72,36,84
49,29,58
20,79,54
58,88,54
26,29,60
74,57,72
84,14,77
25,70,34
48,66,98
96,42,66
15,35,24
36,92,88
51,84,91
17,55,39
58,88,54
90,83,78
47,14,77
22,93,64
42,39,42
48,83,42
15,35,24
38,48,63
55,63,76
51,63,60
25,67,72
56,50,48
36,59,29
28,46,23
44,85,93
79,26,87
32,58,30
47,44,61
73,41,63
61,33,64
